"Displacement:0","Displacement:1","Displacement:2","Points:0","Points:1","Points:2","ids"
0.0009661,0.0011203,-0.042922,-0.014324,-0.005441,-0.095005,1175
0.00072758,-0.0021665,-0.042922,-0.0020036,-0.0040674,-0.095005,1176
0.00084397,-0.0016407,-0.042922,-0.0046184,-0.0054426,-0.095005,1177
0.00062834,-0.00075952,-0.042922,-0.0075653,-0.0064624,-0.095005,1178
0.001203,-0.001152,-0.042922,-0.0097218,-0.0087559,-0.095005,1179
0.00073696,0.0012302,-0.042922,-0.012919,-0.0082747,-0.095005,1180
-6.6039e-05,-0.0011043,-0.042922,-0.0023587,-0.0035161,-0.095005,1181
0.00073783,-0.00068085,-0.042922,-0.0038474,-0.0055045,-0.095005,1182
0.00043107,-0.0009317,-0.042922,-0.0064468,-0.0081672,-0.095005,1183
0.0013794,-0.0011454,-0.042922,-0.0077911,-0.010793,-0.095005,1184
0.00045556,0.00072444,-0.042922,-0.011008,-0.011335,-0.095005,1185
0.0013592,-0.00068225,-0.042922,-0.00040098,-0.0035062,-0.095005,1186
0.00082334,-0.00026595,-0.042922,-0.0026971,-0.0059139,-0.095005,1187
0.00061028,-0.0002875,-0.042922,-0.0046703,-0.0087594,-0.095005,1188
0.0014614,-0.0010893,-0.042922,-0.0055794,-0.012385,-0.095005,1189
0.0011068,0.0040527,-0.042922,-0.0076942,-0.010067,-0.095005,1190
0.00020165,-0.0020024,-0.042922,-0.00095405,-0.0051228,-0.095005,1191
0.0016089,-0.00093032,-0.042922,-0.00070252,-0.0071713,-0.095005,1192
0.00078879,-0.00031533,-0.042922,-0.0026783,-0.0096768,-0.095005,1193
0.001474,-0.0003685,-0.042922,-0.0031488,-0.01285,-0.095005,1194
0.0014133,0.0058296,-0.042922,-0.0043652,-0.0097728,-0.095005,1195
0.00080653,-0.0002991,-0.042922,0.00030264,-0.0035884,-0.095005,1196
0.0010232,-0.00014196,-0.042922,1.5379e-05,-0.0067205,-0.095005,1197
0.0011429,-0.00036332,-0.042922,-0.00036883,-0.010231,-0.095005,1198
0.0015122,-0.00031122,-0.042922,-0.00050338,-0.013468,-0.095005,1199
0.0013634,0.0062932,-0.042922,-0.0011561,-0.010153,-0.095005,1200
0.0016261,9.1686e-05,-0.042922,0.0017947,-0.0032317,-0.095005,1201
0.0014909,-0.00011659,-0.042922,0.001828,-0.0067633,-0.095005,1202
0.0006132,-4.8529e-05,-0.042922,0.0011188,-0.010019,-0.095005,1203
0.0015357,-0.00010889,-0.042922,0.0022099,-0.013402,-0.095005,1204
-0.0017831,0.003145,-0.042922,-0.00094041,-0.013472,-0.095005,1205
0.0020719,-0.00061081,-0.042922,0.002906,-0.0038322,-0.095005,1206
0.0014843,-0.00040532,-0.042922,0.0031525,-0.0068481,-0.095005,1207
0.00095082,0.00015289,-0.042922,0.0034531,-0.0095113,-0.095005,1208
0.0013259,0.00079114,-0.042922,0.0046622,-0.012094,-0.095005,1209
-0.0019819,0.0014662,-0.042922,0.0021885,-0.014641,-0.095005,1210
0.0014093,-9.7457e-05,-0.042922,0.0028748,-0.003085,-0.095005,1211
0.00087744,-0.00020272,-0.042922,0.0038084,-0.0061778,-0.095005,1212
0.0011954,0.0009347,-0.042922,0.0055918,-0.008028,-0.095005,1213
0.0014578,0.0014398,-0.042922,0.0073197,-0.01051,-0.095005,1214
-0.0023142,0.0018733,-0.042922,0.0050132,-0.013065,-0.095005,1215
0.0004123,-0.00027565,-0.042922,0.0024492,-0.0029071,-0.095005,1216
0.00080178,0.00044466,-0.042922,0.0048755,-0.0048182,-0.095005,1217
0.0013136,0.00099067,-0.042922,0.0074242,-0.0069036,-0.095005,1218
0.0015934,0.0016416,-0.042922,0.0097409,-0.0088841,-0.095005,1219
-0.0029599,0.0024285,-0.042922,0.0072244,-0.010729,-0.095005,1220
0.00036248,-0.00094104,-0.042922,0.0028873,-0.0031086,-0.095005,1221
0.0013418,0.00071488,-0.042922,0.0063915,-0.0036202,-0.095005,1222
0.0012461,0.0013789,-0.042922,0.0088207,-0.0051237,-0.095005,1223
0.0013454,0.0017639,-0.042922,0.011445,-0.0069063,-0.095005,1224
-0.004532,0.0035526,-0.042922,0.0080923,-0.007285,-0.095005,1225
0.00063981,-0.0020984,-0.042922,0.0035493,-0.0037133,-0.095005,1226
0.00043405,0.00082167,-0.042922,0.0062531,-0.0024081,-0.095005,1227
0.00063643,0.0013908,-0.042922,0.0093649,-0.0034539,-0.095005,1228
0.0010747,0.0022969,-0.042922,0.012713,-0.0041628,-0.095005,1229
-0.0048697,0.0037423,-0.042922,0.0096778,-0.0043322,-0.095005,1230
0.0015658,8.3089e-05,-0.042922,0.0047408,-0.00091308,-0.095005,1231
0.0011095,0.0011882,-0.042922,0.0074595,-0.00080411,-0.095005,1232
0.00076011,0.0018617,-0.042922,0.010285,-0.0011268,-0.095005,1233
0.00044662,0.0028825,-0.042922,0.013147,-0.0011022,-0.095005,1234
-0.0026903,0.00076418,-0.042922,0.013185,-0.0042167,-0.095005,1235
-2.8829e-07,-0.0010918,-0.042922,0.0033103,-0.0014285,-0.095005,1236
0.00011691,0.00098762,-0.042922,0.006738,0.00031432,-0.095005,1237
0.00039934,0.002297,-0.042922,0.010331,0.001287,-0.095005,1238
0.00022032,0.0025575,-0.042922,0.013463,0.0012108,-0.095005,1239
-0.0010216,-0.00014859,-0.042922,0.015531,-0.0018318,-0.095005,1240
-0.000619,-0.00032581,-0.038835,0.0026916,1.084e-05,-0.085957,1241
0.00020943,0.0011725,-0.038835,0.0068305,0.0018458,-0.085957,1242
6.6796e-05,0.0020826,-0.038835,0.0099985,0.0030925,-0.085957,1243
-0.00027026,0.0028544,-0.038835,0.012972,0.004201,-0.085957,1244
-0.0018874,-0.00027834,-0.038835,0.014665,0.0014049,-0.085957,1245
0.00073643,-0.00086502,-0.038835,0.0039115,0.00013115,-0.085957,1246
-0.00084603,0.0013989,-0.038835,0.005504,0.0033912,-0.085957,1247
-0.00052054,0.0017244,-0.038835,0.0090045,0.004713,-0.085957,1248
-0.00078061,0.0029508,-0.038835,0.011919,0.0069354,-0.085957,1249
-0.0016852,-0.00012733,-0.038835,0.01419,0.0048535,-0.085957,1250
0.00029865,0.0002568,-0.038835,0.0032082,0.0018717,-0.085957,1251
-0.00061565,0.00054049,-0.038835,0.0052034,0.0037703,-0.085957,1252
-0.0010869,0.00092144,-0.038835,0.0076416,0.0057662,-0.085957,1253
-0.0014639,0.0019661,-0.038835,0.010174,0.0084257,-0.085957,1254
-0.0036153,-0.0032282,-0.038835,0.010932,0.0048464,-0.085957,1255
0.00016128,0.00087321,-0.038835,0.0026861,0.0030407,-0.085957,1256
-0.0002779,0.00052031,-0.038835,0.0047718,0.0048554,-0.085957,1257
-0.0016946,0.00088168,-0.038835,0.00588,0.0073843,-0.085957,1258
-0.0019017,0.00075576,-0.038835,0.0081978,0.0094259,-0.085957,1259
-0.0048753,-0.0052246,-0.038835,0.007749,0.005613,-0.085957,1260
-0.0003825,0.00015612,-0.038835,0.0016544,0.0027875,-0.085957,1261
-0.00071307,0.00058599,-0.038835,0.0033607,0.0058488,-0.085957,1262
-0.0011826,0.0011646,-0.038835,0.004928,0.0090589,-0.085957,1263
-0.0018545,0.001421,-0.038835,0.006293,0.011947,-0.085957,1264
-0.0028029,-0.0042088,-0.038835,0.0073814,0.0089482,-0.085957,1265
-0.00083634,-0.00033492,-0.038835,0.00062913,0.0026526,-0.085957,1266
-0.0014831,-0.000316,-0.038835,0.0014478,0.0056591,-0.085957,1267
-0.0014954,0.00037852,-0.038835,0.002901,0.0093412,-0.085957,1268
-0.0022561,0.00092101,-0.038835,0.0036058,0.012871,-0.085957,1269
-0.00082,-0.0026271,-0.038835,0.0065073,0.012311,-0.085957,1270
-0.001321,-0.00067249,-0.038835,-0.00048693,0.0025489,-0.085957,1271
-0.0003129,-0.001492,-0.038835,0.0013553,0.0049508,-0.085957,1272
-0.0013351,-0.00082244,-0.038835,0.0011672,0.0088418,-0.085957,1273
-0.0019894,-0.00014337,-0.038835,0.0013469,0.012742,-0.085957,1274
-0.00053516,-0.0057802,-0.038835,0.0036352,0.010327,-0.085957,1275
0.00033197,-0.0012543,-0.038835,0.00050052,0.0020691,-0.085957,1276
-0.00047947,-0.000968,-0.038835,-0.00014239,0.0056787,-0.085957,1277
-0.001076,-0.0013423,-0.038835,-0.00057042,0.0086278,-0.085957,1278
-0.0013413,-0.0007793,-0.038835,-0.00066714,0.012514,-0.085957,1279
-0.00031389,-0.007546,-0.038835,0.00052882,0.0090708,-0.085957,1280
-0.00036114,-0.00032824,-0.038835,-0.00086504,0.002961,-0.085957,1281
-0.0005354,-0.0015915,-0.038835,-0.0015432,0.004987,-0.085957,1282
-0.00072029,-0.0017483,-0.038835,-0.002232,0.0081195,-0.085957,1283
-0.00031159,-0.0016767,-0.038835,-0.0023272,0.01148,-0.085957,1284
0.0035504,-0.0041569,-0.038835,0.001031,0.012289,-0.085957,1285
-0.0016945,-0.0011902,-0.038835,-0.0028502,0.0019303,-0.085957,1286
-0.00078556,-0.0016465,-0.038835,-0.003097,0.0045945,-0.085957,1287
-0.00097055,-0.0020045,-0.038835,-0.0044377,0.007357,-0.085957,1288
9.9641e-05,-0.0015553,-0.038835,-0.0045232,0.010927,-0.085957,1289
0.003895,-0.0019949,-0.038835,-0.0018836,0.013608,-0.085957,1290
0.00056778,-0.001821,-0.038835,-0.0011924,0.001003,-0.085957,1291
-0.00063848,-0.0021998,-0.038835,-0.0041589,0.0034482,-0.085957,1292
-0.00052073,-0.0016004,-0.038835,-0.0058013,0.0068715,-0.085957,1293
0.00026131,-0.0014981,-0.038835,-0.0067795,0.0097978,-0.085957,1294
0.0036603,-0.0010287,-0.038835,-0.0051407,0.013091,-0.085957,1295
0.001321,-0.00076719,-0.038835,-0.00097164,0.0016447,-0.085957,1296
0.00015746,-0.0018793,-0.038835,-0.0044278,0.0029444,-0.085957,1297
-0.00015528,-0.0015108,-0.038835,-0.0070332,0.0057248,-0.085957,1298
-0.00017191,-0.001184,-0.038835,-0.0093424,0.0084634,-0.085957,1299
0.0035972,-0.00048939,-0.038835,-0.0078659,0.01157,-0.085957,1300
0.00061661,-0.0011263,-0.038835,-0.0021146,0.00077469,-0.085957,1301
0.00014101,-0.0020243,-0.038835,-0.0053214,0.0017776,-0.085957,1302
-3.4892e-05,-0.0014056,-0.038835,-0.0082285,0.0042973,-0.085957,1303
0.0001864,-0.0013658,-0.038835,-0.010738,0.006238,-0.085957,1304
0.0033349,-9.0396e-05,-0.038835,-0.010321,0.0094145,-0.085957,1305
0.00090058,-0.00094357,-0.038835,-0.0021574,0.0003687,-0.085957,1306
0.00061267,-0.0017926,-0.038835,-0.0055032,0.00083195,-0.085957,1307
0.00039253,-0.001082,-0.038835,-0.0087813,0.0028548,-0.085957,1308
-0.00018968,-0.0020007,-0.038835,-0.012421,0.0032484,-0.085957,1309
0.0040664,-0.00053245,-0.038835,-0.011223,0.0060289,-0.085957,1310
-0.00025123,-0.0017624,-0.038835,-0.0035107,-0.0010926,-0.085957,1311
0.00040165,-0.0016812,-0.038835,-0.0061174,-0.00034154,-0.085957,1312
7.1051e-05,-0.0011967,-0.038835,-0.0097075,0.00081289,-0.085957,1313
-3.4311e-05,-0.0020296,-0.038835,-0.013072,0.0006498,-0.085957,1314
0.0023719,0.00082089,-0.038835,-0.013926,0.0041701,-0.085957,1315
0.0012302,-0.0020996,-0.038835,-0.0020974,-0.0020996,-0.085957,1316
0.00059198,-0.0012804,-0.038835,-0.0060633,-0.0012804,-0.085957,1317
3.1677e-05,-0.00078149,-0.038835,-0.0099512,-0.00078149,-0.085957,1318
-0.00010973,-0.0016197,-0.038835,-0.01342,-0.0016197,-0.085957,1319
0.0013203,0.0011843,-0.038835,-0.015318,0.0011843,-0.085957,1320
-0.00028955,-0.00019129,-0.038835,-0.0035491,-0.00086114,-0.085957,1321
0.00030715,-0.00154,-0.038835,-0.0062119,-0.0028797,-0.085957,1322
0.00022015,-0.00087617,-0.038835,-0.0095584,-0.0028857,-0.085957,1323
0.00057806,-0.0015792,-0.038835,-0.01246,-0.0042586,-0.085957,1324
0.0010245,0.0011676,-0.038835,-0.015273,-0.0021816,-0.085957,1325
0.0021001,-0.0012757,-0.038835,-0.00095782,-0.002588,-0.085957,1326
0.00079568,-0.00090979,-0.038835,-0.0053202,-0.0035343,-0.085957,1327
0.00023033,-0.00029637,-0.038835,-0.0089435,-0.0042332,-0.085957,1328
0.00093688,-0.0015871,-0.038835,-0.011295,-0.0068362,-0.085957,1329
0.0009661,0.0011203,-0.038835,-0.014324,-0.005441,-0.085957,1330
0.00072758,-0.0021665,-0.038835,-0.0020036,-0.0040674,-0.085957,1331
0.00084397,-0.0016407,-0.038835,-0.0046184,-0.0054426,-0.085957,1332
0.00062834,-0.00075952,-0.038835,-0.0075653,-0.0064624,-0.085957,1333
0.001203,-0.001152,-0.038835,-0.0097218,-0.0087559,-0.085957,1334
0.00073696,0.0012302,-0.038835,-0.012919,-0.0082747,-0.085957,1335
-6.6039e-05,-0.0011043,-0.038835,-0.0023587,-0.0035161,-0.085957,1336
0.00073783,-0.00068085,-0.038835,-0.0038474,-0.0055045,-0.085957,1337
0.00043107,-0.0009317,-0.038835,-0.0064468,-0.0081672,-0.085957,1338
0.0013794,-0.0011454,-0.038835,-0.0077911,-0.010793,-0.085957,1339
0.00045556,0.00072444,-0.038835,-0.011008,-0.011335,-0.085957,1340
0.0013592,-0.00068225,-0.038835,-0.00040098,-0.0035062,-0.085957,1341
0.00082334,-0.00026595,-0.038835,-0.0026971,-0.0059139,-0.085957,1342
0.00061028,-0.0002875,-0.038835,-0.0046703,-0.0087594,-0.085957,1343
0.0014614,-0.0010893,-0.038835,-0.0055794,-0.012385,-0.085957,1344
0.0011068,0.0040527,-0.038835,-0.0076942,-0.010067,-0.085957,1345
0.00020165,-0.0020024,-0.038835,-0.00095405,-0.0051228,-0.085957,1346
0.0016089,-0.00093032,-0.038835,-0.00070252,-0.0071713,-0.085957,1347
0.00078879,-0.00031533,-0.038835,-0.0026783,-0.0096768,-0.085957,1348
0.001474,-0.0003685,-0.038835,-0.0031488,-0.01285,-0.085957,1349
0.0014133,0.0058296,-0.038835,-0.0043652,-0.0097728,-0.085957,1350
0.00080653,-0.0002991,-0.038835,0.00030264,-0.0035884,-0.085957,1351
0.0010232,-0.00014196,-0.038835,1.5379e-05,-0.0067205,-0.085957,1352
0.0011429,-0.00036332,-0.038835,-0.00036883,-0.010231,-0.085957,1353
0.0015122,-0.00031122,-0.038835,-0.00050338,-0.013468,-0.085957,1354
0.0013634,0.0062932,-0.038835,-0.0011561,-0.010153,-0.085957,1355
0.0016261,9.1686e-05,-0.038835,0.0017947,-0.0032317,-0.085957,1356
0.0014909,-0.00011659,-0.038835,0.001828,-0.0067633,-0.085957,1357
0.0006132,-4.8529e-05,-0.038835,0.0011188,-0.010019,-0.085957,1358
0.0015357,-0.00010889,-0.038835,0.0022099,-0.013402,-0.085957,1359
-0.0017831,0.003145,-0.038835,-0.00094041,-0.013472,-0.085957,1360
0.0020719,-0.00061081,-0.038835,0.002906,-0.0038322,-0.085957,1361
0.0014843,-0.00040532,-0.038835,0.0031525,-0.0068481,-0.085957,1362
0.00095082,0.00015289,-0.038835,0.0034531,-0.0095113,-0.085957,1363
0.0013259,0.00079114,-0.038835,0.0046622,-0.012094,-0.085957,1364
-0.0019819,0.0014662,-0.038835,0.0021885,-0.014641,-0.085957,1365
0.0014093,-9.7457e-05,-0.038835,0.0028748,-0.003085,-0.085957,1366
0.00087744,-0.00020272,-0.038835,0.0038084,-0.0061778,-0.085957,1367
0.0011954,0.0009347,-0.038835,0.0055918,-0.008028,-0.085957,1368
0.0014578,0.0014398,-0.038835,0.0073197,-0.01051,-0.085957,1369
-0.0023142,0.0018733,-0.038835,0.0050132,-0.013065,-0.085957,1370
0.0004123,-0.00027565,-0.038835,0.0024492,-0.0029071,-0.085957,1371
0.00080178,0.00044466,-0.038835,0.0048755,-0.0048182,-0.085957,1372
0.0013136,0.00099067,-0.038835,0.0074242,-0.0069036,-0.085957,1373
0.0015934,0.0016416,-0.038835,0.0097409,-0.0088841,-0.085957,1374
-0.0029599,0.0024285,-0.038835,0.0072244,-0.010729,-0.085957,1375
0.00036248,-0.00094104,-0.038835,0.0028873,-0.0031086,-0.085957,1376
0.0013418,0.00071488,-0.038835,0.0063915,-0.0036202,-0.085957,1377
0.0012461,0.0013789,-0.038835,0.0088207,-0.0051237,-0.085957,1378
0.0013454,0.0017639,-0.038835,0.011445,-0.0069063,-0.085957,1379
-0.004532,0.0035526,-0.038835,0.0080923,-0.007285,-0.085957,1380
0.00063981,-0.0020984,-0.038835,0.0035493,-0.0037133,-0.085957,1381
0.00043405,0.00082167,-0.038835,0.0062531,-0.0024081,-0.085957,1382
0.00063643,0.0013908,-0.038835,0.0093649,-0.0034539,-0.085957,1383
0.0010747,0.0022969,-0.038835,0.012713,-0.0041628,-0.085957,1384
-0.0048697,0.0037423,-0.038835,0.0096778,-0.0043322,-0.085957,1385
0.0015658,8.3089e-05,-0.038835,0.0047408,-0.00091308,-0.085957,1386
0.0011095,0.0011882,-0.038835,0.0074595,-0.00080411,-0.085957,1387
0.00076011,0.0018617,-0.038835,0.010285,-0.0011268,-0.085957,1388
0.00044662,0.0028825,-0.038835,0.013147,-0.0011022,-0.085957,1389
-0.0026903,0.00076418,-0.038835,0.013185,-0.0042167,-0.085957,1390
-2.8829e-07,-0.0010918,-0.038835,0.0033103,-0.0014285,-0.085957,1391
0.00011691,0.00098762,-0.038835,0.006738,0.00031432,-0.085957,1392
0.00039934,0.002297,-0.038835,0.010331,0.001287,-0.085957,1393
0.00022032,0.0025575,-0.038835,0.013463,0.0012108,-0.085957,1394
-0.0010216,-0.00014859,-0.038835,0.015531,-0.0018318,-0.085957,1395
-0.000619,-0.00032581,-0.034747,0.0026916,1.084e-05,-0.076909,1396
0.00020943,0.0011725,-0.034747,0.0068305,0.0018458,-0.076909,1397
6.6796e-05,0.0020826,-0.034747,0.0099985,0.0030925,-0.076909,1398
-0.00027026,0.0028544,-0.034747,0.012972,0.004201,-0.076909,1399
-0.0018874,-0.00027834,-0.034747,0.014665,0.0014049,-0.076909,1400
0.00073643,-0.00086502,-0.034747,0.0039115,0.00013115,-0.076909,1401
-0.00084603,0.0013989,-0.034747,0.005504,0.0033912,-0.076909,1402
-0.00052054,0.0017244,-0.034747,0.0090045,0.004713,-0.076909,1403
-0.00078061,0.0029508,-0.034747,0.011919,0.0069354,-0.076909,1404
-0.0016852,-0.00012733,-0.034747,0.01419,0.0048535,-0.076909,1405
0.00029865,0.0002568,-0.034747,0.0032082,0.0018717,-0.076909,1406
-0.00061565,0.00054049,-0.034747,0.0052034,0.0037703,-0.076909,1407
-0.0010869,0.00092144,-0.034747,0.0076416,0.0057662,-0.076909,1408
-0.0014639,0.0019661,-0.034747,0.010174,0.0084257,-0.076909,1409
-0.0036153,-0.0032282,-0.034747,0.010932,0.0048464,-0.076909,1410
0.00016128,0.00087321,-0.034747,0.0026861,0.0030407,-0.076909,1411
-0.0002779,0.00052031,-0.034747,0.0047718,0.0048554,-0.076909,1412
-0.0016946,0.00088168,-0.034747,0.00588,0.0073843,-0.076909,1413
-0.0019017,0.00075576,-0.034747,0.0081978,0.0094259,-0.076909,1414
-0.0048753,-0.0052246,-0.034747,0.007749,0.005613,-0.076909,1415
-0.0003825,0.00015612,-0.034747,0.0016544,0.0027875,-0.076909,1416
-0.00071307,0.00058599,-0.034747,0.0033607,0.0058488,-0.076909,1417
-0.0011826,0.0011646,-0.034747,0.004928,0.0090589,-0.076909,1418
-0.0018545,0.001421,-0.034747,0.006293,0.011947,-0.076909,1419
-0.0028029,-0.0042088,-0.034747,0.0073814,0.0089482,-0.076909,1420
-0.00083634,-0.00033492,-0.034747,0.00062913,0.0026526,-0.076909,1421
-0.0014831,-0.000316,-0.034747,0.0014478,0.0056591,-0.076909,1422
-0.0014954,0.00037852,-0.034747,0.002901,0.0093412,-0.076909,1423
-0.0022561,0.00092101,-0.034747,0.0036058,0.012871,-0.076909,1424
-0.00082,-0.0026271,-0.034747,0.0065073,0.012311,-0.076909,1425
-0.001321,-0.00067249,-0.034747,-0.00048693,0.0025489,-0.076909,1426
-0.0003129,-0.001492,-0.034747,0.0013553,0.0049508,-0.076909,1427
-0.0013351,-0.00082244,-0.034747,0.0011672,0.0088418,-0.076909,1428
-0.0019894,-0.00014337,-0.034747,0.0013469,0.012742,-0.076909,1429
-0.00053516,-0.0057802,-0.034747,0.0036352,0.010327,-0.076909,1430
0.00033197,-0.0012543,-0.034747,0.00050052,0.0020691,-0.076909,1431
-0.00047947,-0.000968,-0.034747,-0.00014239,0.0056787,-0.076909,1432
-0.001076,-0.0013423,-0.034747,-0.00057042,0.0086278,-0.076909,1433
-0.0013413,-0.0007793,-0.034747,-0.00066714,0.012514,-0.076909,1434
-0.00031389,-0.007546,-0.034747,0.00052882,0.0090708,-0.076909,1435
-0.00036114,-0.00032824,-0.034747,-0.00086504,0.002961,-0.076909,1436
-0.0005354,-0.0015915,-0.034747,-0.0015432,0.004987,-0.076909,1437
-0.00072029,-0.0017483,-0.034747,-0.002232,0.0081195,-0.076909,1438
-0.00031159,-0.0016767,-0.034747,-0.0023272,0.01148,-0.076909,1439
0.0035504,-0.0041569,-0.034747,0.001031,0.012289,-0.076909,1440
-0.0016945,-0.0011902,-0.034747,-0.0028502,0.0019303,-0.076909,1441
-0.00078556,-0.0016465,-0.034747,-0.003097,0.0045945,-0.076909,1442
-0.00097055,-0.0020045,-0.034747,-0.0044377,0.007357,-0.076909,1443
9.9641e-05,-0.0015553,-0.034747,-0.0045232,0.010927,-0.076909,1444
0.003895,-0.0019949,-0.034747,-0.0018836,0.013608,-0.076909,1445
0.00056778,-0.001821,-0.034747,-0.0011924,0.001003,-0.076909,1446
-0.00063848,-0.0021998,-0.034747,-0.0041589,0.0034482,-0.076909,1447
-0.00052073,-0.0016004,-0.034747,-0.0058013,0.0068715,-0.076909,1448
0.00026131,-0.0014981,-0.034747,-0.0067795,0.0097978,-0.076909,1449
0.0036603,-0.0010287,-0.034747,-0.0051407,0.013091,-0.076909,1450
0.001321,-0.00076719,-0.034747,-0.00097164,0.0016447,-0.076909,1451
0.00015746,-0.0018793,-0.034747,-0.0044278,0.0029444,-0.076909,1452
-0.00015528,-0.0015108,-0.034747,-0.0070332,0.0057248,-0.076909,1453
-0.00017191,-0.001184,-0.034747,-0.0093424,0.0084634,-0.076909,1454
0.0035972,-0.00048939,-0.034747,-0.0078659,0.01157,-0.076909,1455
0.00061661,-0.0011263,-0.034747,-0.0021146,0.00077469,-0.076909,1456
0.00014101,-0.0020243,-0.034747,-0.0053214,0.0017776,-0.076909,1457
-3.4892e-05,-0.0014056,-0.034747,-0.0082285,0.0042973,-0.076909,1458
0.0001864,-0.0013658,-0.034747,-0.010738,0.006238,-0.076909,1459
0.0033349,-9.0396e-05,-0.034747,-0.010321,0.0094145,-0.076909,1460
0.00090058,-0.00094357,-0.034747,-0.0021574,0.0003687,-0.076909,1461
0.00061267,-0.0017926,-0.034747,-0.0055032,0.00083195,-0.076909,1462
0.00039253,-0.001082,-0.034747,-0.0087813,0.0028548,-0.076909,1463
-0.00018968,-0.0020007,-0.034747,-0.012421,0.0032484,-0.076909,1464
0.0040664,-0.00053245,-0.034747,-0.011223,0.0060289,-0.076909,1465
-0.00025123,-0.0017624,-0.034747,-0.0035107,-0.0010926,-0.076909,1466
0.00040165,-0.0016812,-0.034747,-0.0061174,-0.00034154,-0.076909,1467
7.1051e-05,-0.0011967,-0.034747,-0.0097075,0.00081289,-0.076909,1468
-3.4311e-05,-0.0020296,-0.034747,-0.013072,0.0006498,-0.076909,1469
0.0023719,0.00082089,-0.034747,-0.013926,0.0041701,-0.076909,1470
0.0012302,-0.0020996,-0.034747,-0.0020974,-0.0020996,-0.076909,1471
0.00059198,-0.0012804,-0.034747,-0.0060633,-0.0012804,-0.076909,1472
3.1677e-05,-0.00078149,-0.034747,-0.0099512,-0.00078149,-0.076909,1473
-0.00010973,-0.0016197,-0.034747,-0.01342,-0.0016197,-0.076909,1474
0.0013203,0.0011843,-0.034747,-0.015318,0.0011843,-0.076909,1475
-0.00028955,-0.00019129,-0.034747,-0.0035491,-0.00086114,-0.076909,1476
0.00030715,-0.00154,-0.034747,-0.0062119,-0.0028797,-0.076909,1477
0.00022015,-0.00087617,-0.034747,-0.0095584,-0.0028857,-0.076909,1478
0.00057806,-0.0015792,-0.034747,-0.01246,-0.0042586,-0.076909,1479
0.0010245,0.0011676,-0.034747,-0.015273,-0.0021816,-0.076909,1480
0.0021001,-0.0012757,-0.034747,-0.00095782,-0.002588,-0.076909,1481
0.00079568,-0.00090979,-0.034747,-0.0053202,-0.0035343,-0.076909,1482
0.00023033,-0.00029637,-0.034747,-0.0089435,-0.0042332,-0.076909,1483
0.00093688,-0.0015871,-0.034747,-0.011295,-0.0068362,-0.076909,1484
0.0009661,0.0011203,-0.034747,-0.014324,-0.005441,-0.076909,1485
0.00072758,-0.0021665,-0.034747,-0.0020036,-0.0040674,-0.076909,1486
0.00084397,-0.0016407,-0.034747,-0.0046184,-0.0054426,-0.076909,1487
0.00062834,-0.00075952,-0.034747,-0.0075653,-0.0064624,-0.076909,1488
0.001203,-0.001152,-0.034747,-0.0097218,-0.0087559,-0.076909,1489
0.00073696,0.0012302,-0.034747,-0.012919,-0.0082747,-0.076909,1490
-6.6039e-05,-0.0011043,-0.034747,-0.0023587,-0.0035161,-0.076909,1491
0.00073783,-0.00068085,-0.034747,-0.0038474,-0.0055045,-0.076909,1492
0.00043107,-0.0009317,-0.034747,-0.0064468,-0.0081672,-0.076909,1493
0.0013794,-0.0011454,-0.034747,-0.0077911,-0.010793,-0.076909,1494
0.00045556,0.00072444,-0.034747,-0.011008,-0.011335,-0.076909,1495
0.0013592,-0.00068225,-0.034747,-0.00040098,-0.0035062,-0.076909,1496
0.00082334,-0.00026595,-0.034747,-0.0026971,-0.0059139,-0.076909,1497
0.00061028,-0.0002875,-0.034747,-0.0046703,-0.0087594,-0.076909,1498
0.0014614,-0.0010893,-0.034747,-0.0055794,-0.012385,-0.076909,1499
0.0011068,0.0040527,-0.034747,-0.0076942,-0.010067,-0.076909,1500
0.00020165,-0.0020024,-0.034747,-0.00095405,-0.0051228,-0.076909,1501
0.0016089,-0.00093032,-0.034747,-0.00070252,-0.0071713,-0.076909,1502
0.00078879,-0.00031533,-0.034747,-0.0026783,-0.0096768,-0.076909,1503
0.001474,-0.0003685,-0.034747,-0.0031488,-0.01285,-0.076909,1504
0.0014133,0.0058296,-0.034747,-0.0043652,-0.0097728,-0.076909,1505
0.00080653,-0.0002991,-0.034747,0.00030264,-0.0035884,-0.076909,1506
0.0010232,-0.00014196,-0.034747,1.5379e-05,-0.0067205,-0.076909,1507
0.0011429,-0.00036332,-0.034747,-0.00036883,-0.010231,-0.076909,1508
0.0015122,-0.00031122,-0.034747,-0.00050338,-0.013468,-0.076909,1509
0.0013634,0.0062932,-0.034747,-0.0011561,-0.010153,-0.076909,1510
0.0016261,9.1686e-05,-0.034747,0.0017947,-0.0032317,-0.076909,1511
0.0014909,-0.00011659,-0.034747,0.001828,-0.0067633,-0.076909,1512
0.0006132,-4.8529e-05,-0.034747,0.0011188,-0.010019,-0.076909,1513
0.0015357,-0.00010889,-0.034747,0.0022099,-0.013402,-0.076909,1514
-0.0017831,0.003145,-0.034747,-0.00094041,-0.013472,-0.076909,1515
0.0020719,-0.00061081,-0.034747,0.002906,-0.0038322,-0.076909,1516
0.0014843,-0.00040532,-0.034747,0.0031525,-0.0068481,-0.076909,1517
